order_id,purchase_date,order_status,total_price
N1.5.4,2024-01-02,Cancelled,3216.5
N1.5.5,2024-08-01,Cancelled,7977.76
N1.5.6,2024-06-16,Completed,3419.04
N1.5.7,2024-01-08,Completed,2022.96
N1.5.8,2024-05-31,Cancelled,4720.24
N1.5.9,2024-07-15,Completed,3216.5
N1.6.1,2024-09-18,Completed,2279.36
N1.6.2,2024-01-17,Completed,1378.5
N1.6.3,2024-02-07,Completed,4135.5
N1.6.4,2024-03-25,Cancelled,4045.92
N1.6.5,2024-05-14,Completed,2022.96
N1.6.6,2024-06-07,Completed,2889.44
N1.6.7,2024-01-16,Cancelled,5504.87
N1.6.8,2024-08-07,Completed,1444.72
N1.6.9,2024-01-15,Completed,7077.69
N1.7.1,2024-03-06,Cancelled,3419.04
N1.7.2,2024-05-28,Completed,7864.1
N1.7.3,2024-08-25,Completed,1348.64
N1.7.4,2024-09-15,Completed,3932.05
N1.7.5,2024-08-08,Completed,4045.92
N1.7.6,2024-02-05,Completed,6838.08
N1.7.7,2024-03-30,Completed,722.36
N1.7.8,2024-04-14,Completed,7977.76
N1.7.9,2024-01-04,Completed,11396.8
N1.8.1,2024-01-28,Cancelled,2022.96
N1.8.2,2024-06-30,Cancelled,786.41
N1.8.3,2024-08-05,Cancelled,1378.5
N1.8.4,2024-05-07,Completed,786.41
N1.8.5,2024-09-11,Completed,2167.08
N1.8.6,2024-09-13,Completed,4045.92
N1.8.7,2024-04-10,Cancelled,4135.5
N1.8.8,2024-01-30,Completed,11396.8
N1.8.9,2024-07-22,Completed,1348.64
N1.9.1,2024-09-05,Completed,4718.46
N1.9.2,2024-02-29,Completed,7864.1
N1.9.3,2024-03-11,Completed,3371.6
N1.9.4,2024-06-08,Completed,2022.96
N1.9.5,2024-07-08,Completed,4595
N1.9.6,2024-07-22,Cancelled,674.32
N1.9.7,2024-08-11,Completed,3371.6
N1.9.8,2024-08-27,Cancelled,5698.4
N1.9.9,2024-09-03,Cancelled,4595
N2.1.1,2024-08-04,Completed,919
N2.1.2,2024-05-09,Cancelled,7077.69
N2.1.3,2024-01-02,Completed,2167.08
N2.1.4,2024-01-31,Completed,1348.64
N2.1.5,2024-01-14,Completed,3250.62
N2.1.6,2024-08-01,Completed,2279.36
N2.1.7,2024-08-22,Cancelled,4720.24
N2.1.8,2024-02-03,Completed,1805.9
N2.1.9,2024-04-18,Cancelled,1838
N2.2.1,2024-06-09,Cancelled,1378.5
N2.2.2,2024-09-07,Completed,5698.4
N2.2.3,2024-01-17,Completed,4558.72
N2.2.4,2024-04-23,Cancelled,2297.5
N2.2.5,2024-06-15,Completed,11396.8
N2.2.6,2024-08-15,Completed,3371.6
N2.2.7,2024-05-10,Cancelled,10257.12
N2.2.8,2024-01-19,Completed,2697.28
N2.2.9,2024-03-22,Completed,4558.72
N2.3.1,2024-05-05,Cancelled,3419.04
N2.3.2,2024-02-07,Cancelled,10257.12
N2.3.3,2024-04-14,Completed,6743.2
N2.3.4,2024-01-23,Cancelled,5698.4
N2.3.5,2024-06-06,Completed,1348.64
N2.3.6,2024-05-21,Completed,4595
N2.3.7,2024-07-22,Completed,6838.08
N2.3.8,2024-07-17,Completed,11396.8
N2.3.9,2024-05-31,Completed,6068.88
N2.4.1,2024-04-28,Completed,4718.46
N2.4.2,2024-09-14,Completed,4718.46
N2.4.3,2024-06-14,Cancelled,1348.64
N2.4.4,2024-06-30,Completed,1572.82
N2.4.5,2024-01-04,Cancelled,6291.28
N2.4.6,2024-01-25,Completed,5394.56
N2.4.7,2024-07-14,Completed,7864.1
N2.4.8,2024-03-23,Completed,1805.9
N2.4.9,2024-05-20,Completed,1378.5
N2.5.1,2024-06-26,Completed,4720.24
N2.5.2,2024-07-27,Cancelled,3371.6
N2.5.3,2024-08-09,Cancelled,3676
N2.5.4,2024-04-14,Completed,361.18
N2.5.5,2024-05-09,Completed,3145.64
N2.5.6,2024-09-14,Completed,1139.68
N2.5.7,2024-07-27,Cancelled,6743.2
N2.5.8,2024-08-02,Completed,4595
N2.5.9,2024-04-01,Completed,3145.64
N2.6.1,2024-09-03,Completed,1805.9
N2.6.2,2024-05-17,Completed,5504.87
N2.6.3,2024-04-06,Completed,4045.92
N2.6.4,2024-02-25,Cancelled,674.32
N2.6.5,2024-08-19,Cancelled,3611.8
N2.6.6,2024-07-23,Completed,2889.44
N2.6.7,2024-04-30,Completed,2889.44
N2.6.8,2024-09-18,Completed,10257.12
N2.6.9,2024-04-03,Cancelled,4718.46
N2.7.1,2024-09-16,Completed,10257.12
N2.7.2,2024-06-05,Cancelled,2359.23
N2.7.3,2024-08-23,Cancelled,1139.68
N2.7.4,2024-08-20,Completed,3371.6
N2.7.5,2024-06-22,Completed,1348.64
N2.7.6,2024-08-03,Cancelled,2279.36
N2.7.7,2024-09-10,Cancelled,2297.5
N2.7.8,2024-06-03,Completed,4045.92
N2.7.9,2024-01-24,Cancelled,3216.5
N2.8.1,2024-07-05,Cancelled,3419.04
N2.8.2,2024-07-03,Completed,7864.1
N2.8.3,2024-02-10,Completed,4045.92
N2.8.4,2024-04-17,Completed,7977.76
N2.8.5,2024-04-27,Completed,3216.5
N2.8.6,2024-04-08,Completed,1348.64
N2.8.7,2024-05-28,Completed,4135.5
N2.8.8,2024-08-16,Completed,459.5
N2.8.9,2024-02-25,Completed,3145.64
N2.9.1,2024-05-10,Cancelled,2359.23
N2.9.2,2024-03-15,Cancelled,7864.1
N2.9.3,2024-06-12,Completed,2279.36
N2.9.4,2024-03-12,Completed,10257.12
N2.9.5,2024-04-10,Cancelled,5504.87
N2.9.6,2024-09-18,Completed,3676
N2.9.7,2024-05-17,Completed,6743.2
N2.9.8,2024-07-28,Completed,1348.64
N2.9.9,2024-08-26,Completed,3419.04
N3.1.1,2024-04-29,Cancelled,6068.88
N3.1.2,2024-01-20,Completed,919
N3.1.3,2024-02-10,Completed,1838
N3.1.4,2024-02-28,Completed,3216.5
N3.1.5,2024-03-27,Completed,10257.12
N3.1.6,2024-07-22,Cancelled,674.32
N3.1.7,2024-01-02,Completed,722.36
N3.1.8,2024-08-14,Completed,3145.64
N3.1.9,2024-05-28,Cancelled,3216.5
N3.2.1,2024-07-28,Cancelled,1444.72
N3.2.2,2024-04-05,Completed,7077.69
N3.2.3,2024-09-22,Cancelled,1444.72
N3.2.4,2024-03-12,Cancelled,3216.5
N3.2.5,2024-03-29,Completed,3250.62
N3.2.6,2024-01-30,Cancelled,5698.4
N3.2.7,2024-02-03,Completed,4045.92
N3.2.8,2024-02-11,Completed,1378.5
N3.2.9,2024-07-09,Cancelled,2697.28
N3.3.1,2024-09-10,Completed,2757
N3.3.2,2024-08-16,Completed,2167.08
N3.3.3,2024-09-03,Completed,5394.56
N3.3.4,2024-01-12,Completed,6743.2
N3.3.5,2024-05-20,Completed,3216.5
N3.3.6,2024-03-25,Completed,3371.6
N3.3.7,2024-01-19,Completed,2297.5
N3.3.8,2024-08-21,Completed,3145.64
N3.3.9,2024-08-31,Cancelled,2022.96
N3.4.1,2024-03-02,Completed,5698.4
N3.4.2,2024-03-22,Completed,3932.05
N3.4.3,2024-06-15,Cancelled,722.36
N3.4.4,2024-04-16,Cancelled,1805.9
N3.4.5,2024-04-19,Cancelled,3371.6
N3.4.6,2024-04-26,Cancelled,1083.54
N3.4.7,2024-09-15,Cancelled,5394.56
N3.4.8,2024-02-20,Completed,1572.82
N3.4.9,2024-02-24,Completed,4718.46
N3.5.1,2024-01-19,Cancelled,2279.36
N3.5.2,2024-04-21,Cancelled,2359.23
N3.5.3,2024-05-21,Cancelled,1378.5
N3.5.4,2024-07-02,Completed,4595
N3.5.5,2024-08-22,Completed,361.18
N3.5.6,2024-02-21,Completed,10257.12
N3.5.7,2024-01-12,Completed,6743.2
N3.5.8,2024-05-04,Cancelled,5504.87
N3.5.9,2024-08-13,Completed,2297.5
N3.6.1,2024-04-13,Completed,1805.9
N3.6.2,2024-01-16,Cancelled,1572.82
N3.6.3,2024-02-16,Completed,459.5
N3.6.4,2024-05-31,Completed,6838.08
N3.6.5,2024-08-07,Cancelled,11396.8
N3.6.6,2024-08-21,Cancelled,2359.23
N3.6.7,2024-05-02,Completed,1348.64
N3.6.8,2024-01-05,Cancelled,1348.64
N3.6.9,2024-03-30,Completed,2889.44
N3.7.1,2024-01-12,Completed,3611.8
N3.7.2,2024-01-26,Completed,6743.2
N3.7.3,2024-08-22,Cancelled,4558.72
N3.7.4,2024-04-23,Completed,5504.87
N3.7.5,2024-05-05,Completed,2359.23
N3.7.6,2024-06-15,Cancelled,2022.96
N3.7.7,2024-08-04,Cancelled,4595
N3.7.8,2024-08-05,Cancelled,10257.12
N3.7.9,2024-01-06,Completed,6291.28
N3.8.1,2024-02-09,Completed,1378.5
N3.8.2,2024-04-21,Completed,919
N3.8.3,2024-06-16,Cancelled,361.18
N3.8.4,2024-03-21,Completed,3932.05
N3.8.5,2024-04-27,Cancelled,1348.64
N3.8.6,2024-01-29,Completed,4718.46
N3.8.7,2024-03-27,Cancelled,1348.64
N3.8.8,2024-06-10,Cancelled,6291.28
N3.8.9,2024-06-21,Completed,5394.56
N3.9.1,2024-07-07,Completed,4045.92
N3.9.2,2024-01-15,Completed,3250.62
N3.9.3,2024-02-28,Completed,7864.1
N3.9.4,2024-08-25,Completed,2697.28
N3.9.5,2024-01-21,Completed,4595
N3.9.6,2024-01-24,Cancelled,9117.44
N3.9.7,2024-05-09,Completed,11396.8
N3.9.8,2024-06-22,Completed,3145.64
N3.9.9,2024-07-21,Completed,1139.68
N4.1.1,2024-02-01,Cancelled,7864.1
N4.1.2,2024-04-30,Completed,1348.64
N4.1.3,2024-04-30,Completed,1378.5
N4.1.4,2024-03-19,Completed,1838
N4.1.5,2024-03-27,Cancelled,1378.5
N4.1.6,2024-08-25,Cancelled,6838.08
N4.1.7,2024-02-13,Cancelled,361.18
N4.1.8,2024-06-18,Completed,9117.44
N4.1.9,2024-09-16,Completed,1139.68
N4.2.1,2024-04-07,Cancelled,2528.26
N4.2.2,2024-06-28,Completed,5504.87
N4.2.3,2024-05-15,Cancelled,2022.96
N4.2.4,2024-01-13,Cancelled,1805.9
N4.2.5,2024-02-12,Cancelled,3419.04
N4.2.6,2024-07-24,Cancelled,4595
N4.2.7,2024-01-04,Completed,1444.72
N4.2.8,2024-05-02,Completed,3145.64
N4.2.9,2024-05-05,Completed,2697.28
N4.3.1,2024-05-10,Completed,3145.64
N4.3.2,2024-05-20,Cancelled,3250.62
N4.3.3,2024-07-19,Completed,1378.5
N4.3.4,2024-08-24,Cancelled,6838.08
N4.3.5,2024-07-12,Completed,2528.26
N4.3.6,2024-03-11,Completed,2528.26
N4.3.7,2024-05-10,Completed,6291.28
N4.3.8,2024-06-02,Completed,2757
N4.3.9,2024-08-28,Completed,6743.2
N4.4.1,2024-01-05,Cancelled,5394.56
N4.4.2,2024-09-10,Cancelled,2022.96
N4.4.3,2024-01-22,Completed,2279.36
N4.4.4,2024-03-27,Completed,1348.64
N4.4.5,2024-08-21,Cancelled,1139.68
N4.4.6,2024-02-04,Completed,1838
N4.4.7,2024-01-23,Cancelled,1572.82
N4.4.8,2024-02-21,Cancelled,3371.6
N4.4.9,2024-06-10,Completed,2757
N4.5.1,2024-06-27,Cancelled,2697.28
N4.5.2,2024-04-23,Cancelled,2297.5
N4.5.3,2024-07-22,Completed,3145.64
N4.5.4,2024-05-09,Completed,11396.8
N4.5.5,2024-01-13,Completed,674.32
N4.5.6,2024-06-07,Completed,3419.04
N4.5.7,2024-07-15,Completed,2889.44
N4.5.8,2024-03-09,Completed,1838
N4.5.9,2024-05-22,Completed,2697.28
N4.6.1,2024-06-09,Completed,4558.72
N4.6.2,2024-04-11,Cancelled,2528.26
N4.6.3,2024-06-11,Cancelled,2757
N4.6.4,2024-05-18,Completed,3145.64
N4.6.5,2024-09-14,Completed,3250.62
N4.6.6,2024-01-09,Completed,3611.8
N4.6.7,2024-03-09,Completed,1572.82
N4.6.8,2024-07-30,Cancelled,3145.64
N4.6.9,2024-04-20,Completed,3611.8
N4.7.1,2024-03-10,Cancelled,7077.69
N4.7.2,2024-06-28,Completed,2279.36
N4.7.3,2024-09-04,Completed,2697.28
N4.7.4,2024-02-16,Completed,3216.5
N4.7.5,2024-04-02,Completed,786.41
N4.7.6,2024-05-23,Completed,6068.88
N4.7.7,2024-09-03,Completed,2528.26
N4.7.8,2024-04-15,Completed,5698.4
N4.7.9,2024-06-27,Cancelled,2279.36
N4.8.1,2024-01-01,Completed,2697.28
N4.8.2,2024-01-22,Completed,2279.36
N4.8.3,2024-08-13,Completed,3932.05
N4.8.4,2024-06-28,Cancelled,6291.28
N4.8.5,2024-03-09,Completed,5698.4
N4.8.6,2024-04-13,Completed,4135.5
N4.8.7,2024-07-30,Cancelled,9117.44
N4.8.8,2024-08-29,Cancelled,2757
N4.8.9,2024-03-02,Cancelled,4595
N4.9.1,2024-05-11,Completed,7077.69
N4.9.2,2024-09-03,Completed,786.41
N4.9.3,2024-04-16,Completed,7977.76
N4.9.4,2024-04-03,Completed,2889.44
N4.9.5,2024-08-07,Completed,4045.92
N4.9.6,2024-04-08,Completed,1444.72
N4.9.7,2024-05-24,Completed,6291.28
N4.9.8,2024-02-25,Cancelled,1444.72
N4.9.9,2024-02-26,Cancelled,9117.44
N5.1.1,2024-05-15,Cancelled,2167.08
N5.1.2,2024-06-21,Completed,2022.96
N5.1.3,2024-07-10,Completed,6743.2
N5.1.4,2024-04-01,Completed,361.18
N5.1.5,2024-02-11,Completed,1139.68
N5.1.6,2024-03-10,Completed,674.32
N5.1.7,2024-04-22,Completed,4720.24
N5.1.8,2024-06-25,Completed,6291.28
N5.1.9,2024-02-28,Completed,5504.87
N5.2.1,2024-06-07,Cancelled,1444.72
N5.2.2,2024-07-12,Cancelled,5504.87
N5.2.3,2024-09-11,Cancelled,1139.68
N5.2.4,2024-09-16,Cancelled,7977.76
N5.2.5,2024-05-04,Cancelled,3145.64
N5.2.6,2024-06-24,Completed,2889.44
N5.2.7,2024-01-28,Completed,3371.6
N5.2.8,2024-07-26,Cancelled,674.32
N5.2.9,2024-06-13,Completed,2697.28
N5.3.1,2024-04-19,Completed,7077.69
N5.3.2,2024-03-01,Completed,6838.08
N5.3.3,2024-07-20,Completed,3932.05
N5.3.4,2024-02-10,Completed,7977.76
N5.3.5,2024-01-17,Completed,5394.56
N5.3.6,2024-05-01,Completed,3250.62
N5.3.7,2024-03-27,Completed,3932.05
N5.3.8,2024-08-02,Cancelled,722.36
N5.3.9,2024-04-14,Completed,5504.87
N5.4.1,2024-01-31,Cancelled,4720.24
N5.4.2,2024-02-12,Completed,1139.68
N5.4.3,2024-05-26,Completed,1378.5
N5.4.4,2024-07-29,Completed,4135.5
N5.4.5,2024-06-24,Completed,2528.26
N5.4.6,2024-01-01,Completed,1444.72
N5.4.7,2024-03-15,Cancelled,722.36
N5.4.8,2024-05-11,Completed,3145.64
N5.4.9,2024-01-06,Completed,4558.72
N5.5.1,2024-06-03,Completed,6068.88
N5.5.2,2024-09-18,Completed,2167.08
N5.5.3,2024-03-21,Cancelled,361.18
N5.5.4,2024-03-10,Cancelled,7864.1
N5.5.5,2024-01-01,Cancelled,4045.92
N5.5.6,2024-08-27,Completed,2297.5
N5.5.7,2024-04-27,Cancelled,7864.1
N5.5.8,2024-07-26,Completed,2889.44
N5.5.9,2024-07-28,Cancelled,3419.04
N5.6.1,2024-07-14,Cancelled,1348.64
N5.6.2,2024-02-25,Completed,6838.08
N5.6.3,2024-03-01,Cancelled,1572.82
N5.6.4,2024-04-20,Cancelled,1805.9
N5.6.5,2024-09-07,Cancelled,3371.6
N5.6.6,2024-09-09,Completed,5698.4
N5.6.7,2024-02-24,Completed,7977.76
N5.6.8,2024-07-09,Completed,3611.8
N5.6.9,2024-09-23,Completed,11396.8
N5.7.1,2024-04-10,Completed,4135.5
N5.7.2,2024-04-14,Completed,2297.5
N5.7.3,2024-09-18,Cancelled,11396.8
N5.7.4,2024-07-10,Completed,4720.24
N5.7.5,2024-08-01,Completed,4135.5
N5.7.6,2024-05-18,Completed,1838
N5.7.7,2024-06-16,Cancelled,7077.69
N5.7.8,2024-07-20,Completed,7077.69
N5.7.9,2024-01-30,Completed,2279.36
N5.8.1,2024-08-26,Completed,4595
N5.8.2,2024-04-15,Cancelled,1805.9
N5.8.3,2024-05-08,Completed,2297.5
N5.8.4,2024-05-15,Cancelled,2697.28
N5.8.5,2024-02-07,Cancelled,1378.5
N5.8.6,2024-06-16,Completed,7864.1
N5.8.7,2024-05-24,Completed,10257.12
N5.8.8,2024-02-18,Cancelled,7864.1
N5.8.9,2024-05-15,Completed,11396.8
N5.9.1,2024-09-06,Completed,1139.68
N5.9.2,2024-01-30,Completed,3371.6
N5.9.3,2024-06-26,Completed,4135.5
N5.9.4,2024-05-16,Cancelled,919
N5.9.5,2024-01-31,Cancelled,1805.9
N5.9.6,2024-07-31,Completed,1378.5
N5.9.7,2024-07-14,Cancelled,722.36
N5.9.8,2024-05-28,Completed,1572.82
N5.9.9,2024-08-29,Completed,3371.6
N6.1.1,2024-05-02,Completed,5698.4
N6.1.2,2024-08-23,Cancelled,459.5
N6.1.3,2024-02-19,Cancelled,6291.28
N6.1.4,2024-05-13,Completed,4718.46
N6.1.5,2024-08-09,Completed,1348.64
N6.1.6,2024-01-04,Completed,2528.26
N6.1.7,2024-07-12,Completed,361.18
N6.1.8,2024-07-19,Completed,2528.26
N6.1.9,2024-03-03,Cancelled,3371.6
N6.2.1,2024-03-05,Cancelled,2167.08
N6.2.2,2024-04-16,Completed,3419.04
N6.2.3,2024-04-21,Cancelled,3371.6
N6.2.4,2024-08-09,Cancelled,3250.62
N6.2.5,2024-09-04,Completed,2297.5
N6.2.6,2024-07-14,Cancelled,5698.4
N6.2.7,2024-02-15,Completed,6291.28
N6.2.8,2024-05-10,Completed,1083.54
N6.2.9,2024-03-25,Cancelled,2167.08
N6.3.1,2024-04-08,Completed,1805.9
N6.3.2,2024-02-09,Completed,3371.6
N6.3.3,2024-06-29,Completed,2297.5
N6.3.4,2024-08-17,Cancelled,7977.76
N6.3.5,2024-03-21,Completed,3676
N6.3.6,2024-09-02,Completed,2889.44
N6.3.7,2024-01-11,Cancelled,5698.4
N6.3.8,2024-04-28,Cancelled,1083.54
N6.3.9,2024-09-08,Completed,7077.69
N6.4.1,2024-04-01,Completed,4045.92
N6.4.2,2024-08-17,Cancelled,1348.64
N6.4.3,2024-08-17,Completed,5504.87
N6.4.4,2024-09-10,Completed,3250.62
N6.4.5,2024-06-12,Completed,3250.62
N6.4.6,2024-07-26,Completed,7077.69
N6.4.7,2024-07-22,Completed,2022.96
N6.4.8,2024-08-08,Completed,2359.23
N6.4.9,2024-02-27,Cancelled,3371.6
N6.5.1,2024-02-14,Cancelled,2167.08
N6.5.2,2024-02-21,Cancelled,2297.5
N6.5.3,2024-07-22,Cancelled,5504.87
N6.5.4,2024-02-04,Completed,2167.08
N6.5.5,2024-03-03,Cancelled,919
N6.5.6,2024-03-27,Completed,3250.62
N6.5.7,2024-03-12,Completed,2359.23
N6.5.8,2024-05-07,Cancelled,4135.5
N6.5.9,2024-01-09,Completed,919
N6.6.1,2024-02-19,Completed,2359.23
N6.6.2,2024-07-24,Cancelled,674.32
N6.6.3,2024-02-19,Completed,3611.8
N6.6.4,2024-04-27,Completed,3419.04
N6.6.5,2024-08-16,Completed,11396.8
N6.6.6,2024-01-18,Cancelled,919
N6.6.7,2024-01-04,Completed,3250.62
N6.6.8,2024-01-30,Completed,7977.76
N6.6.9,2024-03-15,Cancelled,3371.6
N6.7.1,2024-08-10,Completed,1083.54
N6.7.2,2024-09-01,Completed,4558.72
N6.7.3,2024-09-08,Completed,7977.76
N6.7.4,2024-08-01,Completed,6068.88
N6.7.5,2024-01-23,Completed,3932.05
N6.7.6,2024-05-13,Cancelled,5698.4
N6.7.7,2024-01-16,Cancelled,2889.44
N6.7.8,2024-02-11,Completed,2167.08
N6.7.9,2024-01-01,Completed,2359.23
N6.8.1,2024-01-05,Cancelled,6838.08
N6.8.2,2024-08-21,Cancelled,5504.87
N6.8.3,2024-04-05,Completed,1572.82
N6.8.4,2024-05-29,Completed,2359.23
N6.8.5,2024-04-17,Completed,4718.46
N6.8.6,2024-05-01,Cancelled,3216.5
N6.8.7,2024-07-26,Cancelled,3611.8
N6.8.8,2024-02-05,Completed,4135.5
N6.8.9,2024-04-05,Cancelled,786.41
N6.9.1,2024-06-14,Completed,4720.24
N6.9.2,2024-07-16,Completed,4595
N6.9.3,2024-07-22,Cancelled,2359.23
N6.9.4,2024-06-12,Completed,1572.82
N6.9.5,2024-08-05,Completed,7977.76
N6.9.6,2024-06-29,Cancelled,2359.23
N6.9.7,2024-02-15,Completed,9117.44
N6.9.8,2024-05-31,Completed,6068.88
N6.9.9,2024-08-09,Completed,7977.76
N7.1.1,2024-06-08,Completed,3611.8
N7.1.2,2024-04-30,Completed,10257.12
N7.1.3,2024-05-26,Completed,2528.26
N7.1.4,2024-06-06,Completed,11396.8
N7.1.5,2024-07-09,Completed,3932.05
N7.1.6,2024-08-10,Cancelled,6743.2
N7.1.7,2024-05-04,Cancelled,3611.8
N7.1.8,2024-05-22,Cancelled,2889.44
N7.1.9,2024-09-17,Cancelled,722.36
N7.2.1,2024-05-12,Cancelled,3676
N7.2.2,2024-04-17,Completed,1572.82
N7.2.3,2024-08-04,Completed,3145.64
N7.2.4,2024-08-22,Cancelled,722.36
N7.2.5,2024-04-26,Completed,5698.4
N7.2.6,2024-06-04,Completed,361.18
N7.2.7,2024-05-06,Completed,6838.08
N7.2.8,2024-08-29,Completed,7864.1
N7.2.9,2024-02-02,Completed,2889.44
N7.3.1,2024-05-08,Cancelled,4595
N7.3.2,2024-08-30,Cancelled,2889.44
N7.3.3,2024-01-14,Completed,919
N7.3.4,2024-02-24,Cancelled,3216.5
N7.3.5,2024-09-08,Cancelled,2022.96
N7.3.6,2024-04-28,Completed,1348.64
N7.3.7,2024-07-26,Completed,3145.64
N7.3.8,2024-08-15,Completed,4718.46
N7.3.9,2024-06-11,Cancelled,7077.69
N7.4.1,2024-05-11,Cancelled,5394.56
N7.4.2,2024-09-06,Completed,1838
N7.4.3,2024-03-31,Completed,3250.62
N7.4.4,2024-05-29,Completed,6838.08
N7.4.5,2024-06-22,Completed,3611.8
N7.4.6,2024-02-09,Cancelled,2697.28
N7.4.7,2024-04-23,Cancelled,919
N7.4.8,2024-01-27,Completed,3371.6
N7.4.9,2024-02-27,Completed,9117.44
N7.5.1,2024-05-31,Cancelled,3611.8
N7.5.2,2024-09-04,Completed,361.18
N7.5.3,2024-01-02,Cancelled,3145.64
N7.5.4,2024-02-01,Completed,6838.08
N7.5.5,2024-02-13,Completed,2757
N7.5.6,2024-07-22,Completed,3419.04
N7.5.7,2024-09-14,Cancelled,6291.28
N7.5.8,2024-02-25,Completed,3932.05
N7.5.9,2024-03-11,Completed,2279.36
N7.6.1,2024-01-18,Completed,3371.6
N7.6.2,2024-05-12,Cancelled,1378.5
N7.6.3,2024-02-03,Completed,7864.1
N7.6.4,2024-06-02,Completed,6291.28
N7.6.5,2024-03-05,Cancelled,3216.5
N7.6.6,2024-07-03,Cancelled,4135.5
N7.6.7,2024-01-09,Completed,1083.54
N7.6.8,2024-03-22,Completed,10257.12
N7.6.9,2024-06-20,Cancelled,786.41
N7.7.1,2024-09-02,Completed,4135.5
N7.7.2,2024-01-10,Cancelled,722.36
N7.7.3,2024-08-23,Completed,5394.56
N7.7.4,2024-09-02,Completed,1838
N7.7.5,2024-05-09,Completed,1139.68
N7.7.6,2024-04-29,Cancelled,5698.4
N7.7.7,2024-06-30,Completed,11396.8
N7.7.8,2024-05-28,Cancelled,1083.54
N7.7.9,2024-03-19,Completed,5504.87
N7.8.1,2024-08-28,Completed,2889.44
N7.8.2,2024-01-01,Completed,1838
N7.8.3,2024-08-16,Completed,722.36
N7.8.4,2024-05-28,Completed,3611.8
N7.8.5,2024-01-03,Completed,7864.1
N7.8.6,2024-01-16,Cancelled,1572.82
N7.8.7,2024-03-24,Completed,2167.08
N7.8.8,2024-09-01,Cancelled,3419.04
N7.8.9,2024-04-09,Cancelled,5698.4
N7.9.1,2024-01-17,Completed,2167.08
N7.9.2,2024-05-10,Completed,919
N7.9.3,2024-07-13,Completed,4718.46
N7.9.4,2024-02-23,Cancelled,6743.2
N7.9.5,2024-05-24,Completed,4135.5
N7.9.6,2024-02-12,Completed,5394.56
N7.9.7,2024-01-09,Completed,3250.62
N7.9.8,2024-03-17,Completed,7977.76
N7.9.9,2024-08-10,Cancelled,2757
N8.1.1,2024-01-25,Completed,6743.2
N8.1.2,2024-08-12,Cancelled,3611.8
N8.1.3,2024-01-19,Completed,5698.4
N8.1.4,2024-04-15,Cancelled,2528.26
N8.1.5,2024-08-01,Completed,5394.56
N8.1.6,2024-07-17,Completed,3419.04
N8.1.7,2024-04-02,Completed,3676
N8.1.8,2024-02-06,Completed,2279.36
N8.1.9,2024-09-10,Completed,3216.5
N8.2.1,2024-04-13,Completed,6291.28
N8.2.2,2024-02-03,Completed,4045.92
N8.2.3,2024-05-04,Completed,1805.9
N8.2.4,2024-03-05,Completed,7077.69
N8.2.5,2024-03-05,Cancelled,2528.26
N8.2.6,2024-05-01,Cancelled,1838
N8.2.7,2024-01-07,Cancelled,1838
N8.2.8,2024-02-03,Completed,1805.9
N8.2.9,2024-07-17,Cancelled,919
N8.3.1,2024-06-23,Completed,5698.4
N8.3.2,2024-07-20,Completed,3932.05
N8.3.3,2024-01-07,Completed,2528.26
N8.3.4,2024-06-03,Completed,2279.36
N8.3.5,2024-04-18,Cancelled,11396.8
N8.3.6,2024-06-30,Completed,4135.5
N8.3.7,2024-05-19,Completed,4718.46
N8.3.8,2024-09-19,Completed,11396.8
N8.3.9,2024-07-22,Completed,11396.8
N8.4.1,2024-08-09,Cancelled,7077.69
N8.4.2,2024-03-02,Completed,3932.05
N8.4.3,2024-05-06,Cancelled,4135.5
N8.4.4,2024-07-01,Cancelled,1083.54
N8.4.5,2024-09-17,Completed,2697.28
N8.4.6,2024-09-18,Cancelled,2528.26
N8.4.7,2024-01-27,Completed,4718.46
N8.4.8,2024-04-05,Completed,4135.5
N8.4.9,2024-04-12,Completed,2697.28
N8.5.1,2024-07-11,Completed,2297.5
N8.5.2,2024-08-15,Completed,1572.82
N8.5.3,2024-02-13,Completed,6743.2
N8.5.4,2024-01-05,Completed,2528.26
N8.5.5,2024-07-17,Cancelled,674.32
N8.5.6,2024-08-28,Cancelled,1083.54
N8.5.7,2024-09-07,Completed,1378.5
N8.5.8,2024-05-22,Completed,10257.12
N8.5.9,2024-07-16,Cancelled,2528.26
N8.6.1,2024-07-30,Cancelled,4718.46
N8.6.2,2024-06-06,Cancelled,459.5
N8.6.3,2024-08-31,Completed,459.5
N8.6.4,2024-01-01,Completed,7077.69
N8.6.5,2024-09-04,Completed,7077.69
N8.6.6,2024-05-29,Completed,3932.05
N8.6.7,2024-07-15,Cancelled,7077.69
N8.6.8,2024-01-29,Cancelled,674.32
N8.6.9,2024-04-14,Cancelled,3371.6
N8.7.1,2024-08-02,Cancelled,4045.92
N8.7.2,2024-02-14,Completed,3371.6
N8.7.3,2024-02-20,Completed,3611.8
N8.7.4,2024-03-21,Completed,6743.2
N8.7.5,2024-01-21,Completed,2757
N8.7.6,2024-06-22,Completed,7864.1
N8.7.7,2024-08-06,Cancelled,2297.5
N8.7.8,2024-04-02,Cancelled,4595
N8.7.9,2024-07-21,Completed,4045.92
N8.8.1,2024-01-01,Completed,2279.36
N8.8.2,2024-02-18,Cancelled,1083.54
N8.8.3,2024-03-17,Cancelled,2889.44
N8.8.4,2024-06-25,Completed,5698.4
N8.8.5,2024-07-31,Completed,4135.5
